Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1765903447,50,,Aggregated,22.000000,0.000000,6,7,7,7,8,39,240,270,490,560,560,2764,4,6,17.1504705390806,1.7563789997439017,557.5686909996875,48.28654124457308
1765903448,50,,Aggregated,21.700000,0.000000,6,7,7,7,8,38,240,270,490,560,560,2784,4,6,17.062412190739124,1.7563789997439017,557.5686909996875,48.241379310344826
1765903449,50,,Aggregated,22.300000,0.000000,6,7,7,7,8,36,240,260,490,560,560,2810,4,6,16.95926823630482,1.7563789997439017,557.5686909996875,48.22775800711744
1765903450,50,,Aggregated,22.200000,0.000000,6,7,7,7,8,32,240,260,490,560,560,2831,4,6,16.870383045219867,1.7563789997439017,557.5686909996875,48.18509360649947
1765903451,50,,Aggregated,22.100000,0.000000,6,7,7,7,8,29,240,260,490,560,560,2857,4,6,16.761968189365216,1.7563789997439017,557.5686909996875,48.183409170458525
1765903452,50,,Aggregated,22.500000,0.000000,6,7,7,7,8,26,240,260,490,560,560,2879,4,6,16.672572827377078,1.7563789997439017,557.5686909996875,48.127822160472384
1765903453,50,,Aggregated,22.600000,0.000000,6,7,7,7,8,23,240,260,490,560,560,2900,4,6,16.593294829662508,1.7563789997439017,557.5686909996875,48.13655172413793
1765903454,50,,Aggregated,22.600000,0.000000,6,7,7,7,8,23,230,250,490,560,560,2923,4,6,16.501106361621595,1.7563789997439017,557.5686909996875,48.08894970920287
1765903455,50,,Aggregated,22.700000,0.000000,6,7,7,7,8,22,230,250,490,560,560,2944,4,6,16.420492986759303,1.7563789997439017,557.5686909996875,48.088315217391305
1765903456,50,,Aggregated,22.400000,0.000000,6,7,7,7,8,22,230,250,490,560,560,2967,4,6,16.337690498153258,1.7563789997439017,557.5686909996875,48.072800808897874
1765903457,50,,Aggregated,22.800000,0.000000,6,7,7,7,8,22,230,250,490,560,560,2986,4,6,16.26312165707302,1.7563789997439017,557.5686909996875,48.03081044876088
1765903458,50,,Aggregated,22.400000,0.000000,6,7,7,7,8,20,230,250,480,560,560,3011,4,6,16.17330226736082,1.7563789997439017,557.5686909996875,48.0743938890734
1765903459,50,,Aggregated,22.500000,0.000000,6,7,7,7,8,19,230,250,480,560,560,3032,4,6,16.097547465706445,1.7563789997439017,557.5686909996875,48.059366754617415
1765903460,50,,Aggregated,22.300000,0.000000,6,7,7,7,8,19,230,250,480,560,560,3058,4,6,16.00584387051075,1.7563789997439017,557.5686909996875,48.041857423152386
1765903461,50,,Aggregated,22.700000,0.000000,6,7,7,7,8,16,230,250,480,560,560,3081,4,6,15.923864321979735,1.7563789997439017,557.5686909996875,48.03245699448231
1765903462,50,,Aggregated,22.200000,0.000000,6,7,7,7,8,16,230,250,480,560,560,3103,4,6,15.8475796712924,1.7563789997439017,557.5686909996875,48.07347728005156
1765903463,50,,Aggregated,22.800000,0.000000,6,7,7,7,8,15,230,250,480,560,560,3132,4,6,15.758012462330575,1.7563789997439017,557.5686909996875,48.09450830140485
1765903464,50,,Aggregated,22.400000,0.000000,6,7,7,7,8,14,230,250,480,560,560,3147,4,6,15.70639242167758,1.7563789997439017,557.5686909996875,48.07244995233556
1765903465,50,,Aggregated,22.500000,0.000000,6,7,7,7,8,13,230,250,480,560,560,3172,4,6,15.623346592691487,1.7563789997439017,557.5686909996875,48.01765447667087
1765903466,50,,Aggregated,23.200000,0.000000,6,7,7,7,8,13,230,250,480,560,560,3199,4,6,15.526603267276254,1.7563789997439017,557.5686909996875,47.97624257580494
1765903467,50,,Aggregated,22.500000,0.000000,6,7,7,7,8,12,230,250,480,560,560,3226,4,6,15.438653173283997,1.7563789997439017,557.5686909996875,48.013639181649104
1765903468,50,,Aggregated,23.000000,0.000000,6,7,7,7,8,12,230,250,480,560,560,3250,4,6,15.358516080004428,1.7563789997439017,557.5686909996875,47.937230769230766
1765903469,50,,Aggregated,23.300000,0.000000,6,7,7,7,8,12,230,250,480,560,560,3270,4,6,15.31174917125806,1.7563789997439017,557.5686909996875,47.93394495412844
1765903470,50,,Aggregated,23.800000,0.000000,6,7,7,7,8,12,230,250,480,560,560,3300,4,6,15.215200293641553,1.7563789997439017,557.5686909996875,47.93090909090909
1765903471,50,,Aggregated,23.700000,0.000000,6,7,7,7,8,12,230,250,480,560,560,3318,4,6,15.16216883032432,1.7563789997439017,557.5686909996875,47.92525617842074
1765903472,50,,Aggregated,23.800000,0.000000,6,7,7,7,8,12,230,250,480,560,560,3339,4,6,15.103761060203093,1.7563789997439017,557.5686909996875,47.91015274034142
1765903473,50,,Aggregated,24.000000,0.000000,6,7,7,7,8,12,230,250,480,560,560,3360,4,6,15.047853247029067,1.7563789997439017,557.5686909996875,47.88452380952381
1765903474,50,,Aggregated,23.700000,0.000000,6,7,7,7,8,12,230,250,480,560,560,3382,4,6,14.992071569490392,1.7563789997439017,557.5686909996875,47.8568894145476
1765903476,50,,Aggregated,23.400000,0.000000,6,7,7,7,8,12,230,250,480,560,560,3406,4,6,14.92380041251208,1.7563789997439017,557.5686909996875,47.82971227246036
1765903477,50,,Aggregated,22.700000,0.000000,6,7,7,7,8,11,230,250,480,560,560,3428,4,6,14.863950604731006,1.7563789997439017,557.5686909996875,47.85530921820303
1765903478,50,,Aggregated,23.400000,0.000000,6,7,7,7,8,11,230,250,480,560,560,3454,4,6,14.799511866246961,1.7563789997439017,557.5686909996875,47.836711059641
1765903479,50,,Aggregated,23.200000,0.000000,6,7,7,7,8,11,230,250,480,560,560,3472,4,6,14.747615808184495,1.7563789997439017,557.5686909996875,47.85944700460829
1765903480,50,,Aggregated,22.800000,0.000000,6,7,7,7,8,11,230,250,480,560,560,3498,4,6,14.680513782165672,1.7563789997439017,557.5686909996875,47.914236706689536
1765903481,50,,Aggregated,22.200000,0.000000,6,7,7,7,8,11,230,250,480,560,560,3520,4,6,14.622623891481432,1.7563789997439017,557.5686909996875,47.882954545454545
1765903482,50,,Aggregated,22.200000,0.000000,6,7,7,7,8,11,230,250,480,560,560,3542,4,6,14.56734814088535,1.7563789997439017,557.5686909996875,47.88481084133258
1765903483,50,,Aggregated,21.800000,0.000000,6,7,7,7,8,11,230,250,480,560,560,3571,4,6,14.495430697847759,1.7563789997439017,557.5686909996875,47.876785214225706
1765903484,50,,Aggregated,22.400000,0.000000,6,7,7,7,8,11,230,250,480,560,560,3596,4,6,14.43823855562137,1.7563789997439017,557.5686909996875,47.84983314794216
1765903485,50,,Aggregated,23.100000,0.000000,6,7,7,7,8,11,230,250,480,560,560,3613,4,6,14.394314853864971,1.7563789997439017,557.5686909996875,47.791862717962914
1765903486,50,,Aggregated,23.100000,0.000000,6,7,7,7,8,10,230,250,480,560,560,3639,4,6,14.328006642213131,1.7563789997439017,557.5686909996875,47.75158010442429
1765903487,50,,Aggregated,23.500000,0.000000,6,7,7,7,8,10,230,250,480,560,560,3662,4,6,14.274381016389233,1.7563789997439017,557.5686909996875,47.78918623702894
1765903488,50,,Aggregated,23.300000,0.000000,6,7,7,7,8,10,230,250,480,560,560,3686,4,6,14.217821088447764,1.7563789997439017,557.5686909996875,47.75257731958763
1765903489,50,,Aggregated,23.300000,0.000000,6,7,7,7,8,10,230,250,480,560,560,3706,4,6,14.171483503243186,1.7563789997439017,557.5686909996875,47.72908796546142
